dni,nombre,edad,genero,altura
10001607,Persona1607,50,F,1.57
10001608,Persona1608,50,M,1.58
10001609,Persona1609,50,F,1.59
10001610,Persona1610,50,M,1.6
10001611,Persona1611,50,F,1.61
10001612,Persona1612,50,M,1.62
10001613,Persona1613,50,F,1.63
10001614,Persona1614,50,M,1.64
10001615,Persona1615,50,F,1.65
10001616,Persona1616,50,M,1.66
10001617,Persona1617,50,F,1.67
10001618,Persona1618,50,M,1.68
10001619,Persona1619,50,F,1.69
10001620,Persona1620,50,M,1.7
10001621,Persona1621,50,F,1.71
10001622,Persona1622,50,M,1.72
10001623,Persona1623,50,F,1.73
10001624,Persona1624,50,M,1.74
10001625,Persona1625,50,F,1.75
10001626,Persona1626,50,M,1.76
10001627,Persona1627,50,F,1.77
10001628,Persona1628,50,M,1.78
10001629,Persona1629,50,F,1.79
10001630,Persona1630,50,M,1.8
10001631,Persona1631,50,F,1.81
10001632,Persona1632,50,M,1.82
10001633,Persona1633,50,F,1.83
10001634,Persona1634,50,M,1.84
10001635,Persona1635,50,F,1.85
10001636,Persona1636,50,M,1.86
10001637,Persona1637,50,F,1.87
10001638,Persona1638,50,M,1.88
10001639,Persona1639,50,F,1.89
10001640,Persona1640,50,M,1.9
10001641,Persona1641,50,F,1.91
10001642,Persona1642,50,M,1.92
10001643,Persona1643,50,F,1.93
10001644,Persona1644,50,M,1.94
10001645,Persona1645,50,F,1.95
10001646,Persona1646,50,M,1.96
10001647,Persona1647,50,F,1.97
10001648,Persona1648,50,M,1.98
10001649,Persona1649,50,F,1.99
10001650,Persona1650,50,M,1.5
10001651,Persona1651,50,F,1.51
10001652,Persona1652,50,M,1.52
10001653,Persona1653,50,F,1.53
10001654,Persona1654,50,M,1.54
10001655,Persona1655,50,F,1.55
10001656,Persona1656,50,M,1.56
10001657,Persona1657,50,F,1.57
10001658,Persona1658,50,M,1.58
10001659,Persona1659,50,F,1.59
10001660,Persona1660,50,M,1.6
10001661,Persona1661,50,F,1.61
10001662,Persona1662,50,M,1.62
10001663,Persona1663,50,F,1.63
10001664,Persona1664,50,M,1.64
10001665,Persona1665,50,F,1.65
10001666,Persona1666,50,M,1.66
10001667,Persona1667,50,F,1.67
10001668,Persona1668,50,M,1.68
10001669,Persona1669,50,F,1.69
10001670,Persona1670,50,M,1.7
10001671,Persona1671,50,F,1.71
10001672,Persona1672,50,M,1.72
10001673,Persona1673,50,F,1.73
10001674,Persona1674,50,M,1.74
10001675,Persona1675,50,F,1.75
10001676,Persona1676,50,M,1.76
10001677,Persona1677,50,F,1.77
10001678,Persona1678,50,M,1.78
10001679,Persona1679,50,F,1.79
10001680,Persona1680,50,M,1.8
10001681,Persona1681,50,F,1.81
10001682,Persona1682,50,M,1.82
10001683,Persona1683,50,F,1.83
10001684,Persona1684,50,M,1.84
10001685,Persona1685,50,F,1.85
10001686,Persona1686,50,M,1.86
10001687,Persona1687,50,F,1.87
10001688,Persona1688,50,M,1.88
10001689,Persona1689,50,F,1.89
10001690,Persona1690,50,M,1.9
10001691,Persona1691,50,F,1.91
10001692,Persona1692,50,M,1.92
10001693,Persona1693,50,F,1.93
10001694,Persona1694,50,M,1.94
10001695,Persona1695,50,F,1.95
10001696,Persona1696,50,M,1.96
10001697,Persona1697,50,F,1.97
10001698,Persona1698,50,M,1.98
10001699,Persona1699,50,F,1.99
10001700,Persona1700,50,M,1.5
10001701,Persona1701,50,F,1.51
10001702,Persona1702,50,M,1.52
10001703,Persona1703,50,F,1.53
10001704,Persona1704,50,M,1.54
10001705,Persona1705,50,F,1.55
10001706,Persona1706,50,M,1.56
10001707,Persona1707,50,F,1.57
10001708,Persona1708,50,M,1.58
10001709,Persona1709,50,F,1.59
10001710,Persona1710,50,M,1.6
10001711,Persona1711,50,F,1.61
10001712,Persona1712,50,M,1.62
10001713,Persona1713,50,F,1.63
10001714,Persona1714,50,M,1.64
10001715,Persona1715,50,F,1.65
10001716,Persona1716,50,M,1.66
10001717,Persona1717,50,F,1.67
10001718,Persona1718,50,M,1.68
10001719,Persona1719,50,F,1.69
10001720,Persona1720,50,M,1.7
10001721,Persona1721,50,F,1.71
10001722,Persona1722,50,M,1.72
10001723,Persona1723,50,F,1.73
10001724,Persona1724,50,M,1.74
10001725,Persona1725,50,F,1.75
10001726,Persona1726,50,M,1.76
10001727,Persona1727,50,F,1.77
10001728,Persona1728,50,M,1.78
10001729,Persona1729,50,F,1.79
10001730,Persona1730,50,M,1.8
10001731,Persona1731,50,F,1.81
10001732,Persona1732,50,M,1.82
10001733,Persona1733,50,F,1.83
10001734,Persona1734,50,M,1.84
10001735,Persona1735,50,F,1.85
10001736,Persona1736,50,M,1.86
10001737,Persona1737,50,F,1.87
10001738,Persona1738,50,M,1.88
10001739,Persona1739,50,F,1.89
10001740,Persona1740,50,M,1.9
10001741,Persona1741,50,F,1.91
10001742,Persona1742,50,M,1.92
10001743,Persona1743,50,F,1.93
10001744,Persona1744,50,M,1.94
10001745,Persona1745,50,F,1.95
10001746,Persona1746,50,M,1.96
10001747,Persona1747,50,F,1.97
10001748,Persona1748,50,M,1.98
10001749,Persona1749,50,F,1.99
10001750,Persona1750,50,M,1.5
10001751,Persona1751,50,F,1.51
10001752,Persona1752,50,M,1.52
10001753,Persona1753,50,F,1.53
10001754,Persona1754,50,M,1.54
10001755,Persona1755,50,F,1.55
10001756,Persona1756,50,M,1.56
10001757,Persona1757,50,F,1.57
10001758,Persona1758,50,M,1.58
10001759,Persona1759,50,F,1.59
10001760,Persona1760,50,M,1.6
10001761,Persona1761,50,F,1.61
10001762,Persona1762,50,M,1.62
10001763,Persona1763,50,F,1.63
10001764,Persona1764,50,M,1.64
10001765,Persona1765,50,F,1.65
10001766,Persona1766,50,M,1.66
10001767,Persona1767,50,F,1.67
10001768,Persona1768,50,M,1.68
10001769,Persona1769,50,F,1.69
10001770,Persona1770,50,M,1.7
10001771,Persona1771,50,F,1.71
10001772,Persona1772,50,M,1.72
10001773,Persona1773,50,F,1.73
10001774,Persona1774,50,M,1.74
10001775,Persona1775,50,F,1.75
10001776,Persona1776,50,M,1.76
10001777,Persona1777,50,F,1.77
10001778,Persona1778,50,M,1.78
10001779,Persona1779,50,F,1.79
10001780,Persona1780,50,M,1.8
10001781,Persona1781,50,F,1.81
10001782,Persona1782,50,M,1.82
10001783,Persona1783,50,F,1.83
10001784,Persona1784,50,M,1.84
10001785,Persona1785,50,F,1.85
10001786,Persona1786,50,M,1.86
10001787,Persona1787,50,F,1.87
10001788,Persona1788,50,M,1.88
10001789,Persona1789,50,F,1.89
10001790,Persona1790,50,M,1.9
10001791,Persona1791,50,F,1.91
10001792,Persona1792,50,M,1.92
10001793,Persona1793,50,F,1.93
10001794,Persona1794,50,M,1.94
10001795,Persona1795,50,F,1.95
10001796,Persona1796,50,M,1.96
10001797,Persona1797,50,F,1.97
10001798,Persona1798,50,M,1.98
10001799,Persona1799,50,F,1.99
10001800,Persona1800,50,M,1.5
10001801,Persona1801,50,F,1.51
10001802,Persona1802,50,M,1.52
10001803,Persona1803,50,F,1.53
10001804,Persona1804,50,M,1.54
10001805,Persona1805,50,F,1.55
10001806,Persona1806,50,M,1.56
10001807,Persona1807,50,F,1.57
10001808,Persona1808,50,M,1.58
10001809,Persona1809,50,F,1.59
10001810,Persona1810,50,M,1.6
10001811,Persona1811,50,F,1.61
10001812,Persona1812,50,M,1.62
10001813,Persona1813,50,F,1.63
10001814,Persona1814,50,M,1.64
10001815,Persona1815,50,F,1.65
10001816,Persona1816,50,M,1.66
10001817,Persona1817,50,F,1.67
10001818,Persona1818,50,M,1.68
10001819,Persona1819,50,F,1.69
10001820,Persona1820,50,M,1.7
10001821,Persona1821,50,F,1.71
10001822,Persona1822,50,M,1.72
10001823,Persona1823,50,F,1.73
10001824,Persona1824,50,M,1.74
10001825,Persona1825,50,F,1.75
10001826,Persona1826,50,M,1.76
10001827,Persona1827,50,F,1.77
10001828,Persona1828,50,M,1.78
10001829,Persona1829,50,F,1.79
10001830,Persona1830,50,M,1.8
10001831,Persona1831,50,F,1.81
10001832,Persona1832,50,M,1.82
10001833,Persona1833,50,F,1.83
10001834,Persona1834,50,M,1.84
10001835,Persona1835,50,F,1.85
10001836,Persona1836,50,M,1.86
10001837,Persona1837,50,F,1.87
10001838,Persona1838,50,M,1.88
10001839,Persona1839,50,F,1.89
10001840,Persona1840,50,M,1.9
10001841,Persona1841,50,F,1.91
10001842,Persona1842,50,M,1.92
10001843,Persona1843,50,F,1.93
10001844,Persona1844,50,M,1.94
10001845,Persona1845,50,F,1.95
10001846,Persona1846,50,M,1.96
10001847,Persona1847,50,F,1.97
10001848,Persona1848,50,M,1.98
10001849,Persona1849,50,F,1.99
10001850,Persona1850,50,M,1.5
10001851,Persona1851,50,F,1.51
10001852,Persona1852,50,M,1.52
10001853,Persona1853,50,F,1.53
10001854,Persona1854,50,M,1.54
10001855,Persona1855,50,F,1.55
10001856,Persona1856,50,M,1.56
10001857,Persona1857,50,F,1.57
10001858,Persona1858,50,M,1.58
10001859,Persona1859,50,F,1.59
10001860,Persona1860,50,M,1.6
10001861,Persona1861,50,F,1.61
10001862,Persona1862,50,M,1.62
10001863,Persona1863,50,F,1.63
10001864,Persona1864,50,M,1.64
10001865,Persona1865,50,F,1.65
10001866,Persona1866,50,M,1.66
10001867,Persona1867,50,F,1.67
10001868,Persona1868,50,M,1.68
10001869,Persona1869,50,F,1.69
10001870,Persona1870,50,M,1.7
10001871,Persona1871,50,F,1.71
10001872,Persona1872,50,M,1.72
10001873,Persona1873,50,F,1.73
10001874,Persona1874,50,M,1.74
10001875,Persona1875,50,F,1.75
10001876,Persona1876,50,M,1.76
10001877,Persona1877,50,F,1.77
10001878,Persona1878,50,M,1.78
10001879,Persona1879,50,F,1.79
10001880,Persona1880,50,M,1.8
10001881,Persona1881,50,F,1.81
10001882,Persona1882,50,M,1.82
10001883,Persona1883,50,F,1.83
10001884,Persona1884,50,M,1.84
10001885,Persona1885,50,F,1.85
10001886,Persona1886,50,M,1.86
10001887,Persona1887,50,F,1.87
10001888,Persona1888,50,M,1.88
10001889,Persona1889,50,F,1.89
10001890,Persona1890,50,M,1.9
10001891,Persona1891,50,F,1.91
10001892,Persona1892,50,M,1.92
10001893,Persona1893,50,F,1.93
10001894,Persona1894,50,M,1.94
10001895,Persona1895,50,F,1.95
10001896,Persona1896,50,M,1.96
10001897,Persona1897,50,F,1.97
10001898,Persona1898,50,M,1.98
10001899,Persona1899,50,F,1.99
10001900,Persona1900,50,M,1.5
10001901,Persona1901,50,F,1.51
10001902,Persona1902,50,M,1.52
10001903,Persona1903,50,F,1.53
10001904,Persona1904,50,M,1.54
10001905,Persona1905,50,F,1.55
10001906,Persona1906,50,M,1.56
10001907,Persona1907,50,F,1.57
10001908,Persona1908,50,M,1.58
10001909,Persona1909,50,F,1.59
10001910,Persona1910,50,M,1.6
10001911,Persona1911,50,F,1.61
10001912,Persona1912,50,M,1.62
10001913,Persona1913,50,F,1.63
10001914,Persona1914,50,M,1.64
10001915,Persona1915,50,F,1.65
10001916,Persona1916,50,M,1.66
10001917,Persona1917,50,F,1.67
10001918,Persona1918,50,M,1.68
10001919,Persona1919,50,F,1.69
10001920,Persona1920,50,M,1.7
10001921,Persona1921,50,F,1.71
10001922,Persona1922,50,M,1.72
10001923,Persona1923,50,F,1.73
10001924,Persona1924,50,M,1.74
10001925,Persona1925,50,F,1.75
10001926,Persona1926,50,M,1.76
10001927,Persona1927,50,F,1.77
10001928,Persona1928,50,M,1.78
10001929,Persona1929,50,F,1.79
10001930,Persona1930,50,M,1.8
10001931,Persona1931,50,F,1.81
10001932,Persona1932,50,M,1.82
10001933,Persona1933,50,F,1.83
10001934,Persona1934,50,M,1.84
10001935,Persona1935,50,F,1.85
10001936,Persona1936,50,M,1.86
10001937,Persona1937,50,F,1.87
10001938,Persona1938,50,M,1.88
10001939,Persona1939,50,F,1.89
10001940,Persona1940,50,M,1.9
10001941,Persona1941,50,F,1.91
10001942,Persona1942,50,M,1.92
10001943,Persona1943,50,F,1.93
10001944,Persona1944,50,M,1.94
10001945,Persona1945,50,F,1.95
10001946,Persona1946,50,M,1.96
10001947,Persona1947,50,F,1.97
10001948,Persona1948,50,M,1.98
10001949,Persona1949,50,F,1.99
10001950,Persona1950,50,M,1.5
10001951,Persona1951,50,F,1.51
10001952,Persona1952,50,M,1.52
10001953,Persona1953,50,F,1.53
10001954,Persona1954,50,M,1.54
10001955,Persona1955,50,F,1.55
10001956,Persona1956,50,M,1.56
10001957,Persona1957,50,F,1.57
10001958,Persona1958,50,M,1.58
10001959,Persona1959,50,F,1.59
10001960,Persona1960,50,M,1.6
10001961,Persona1961,50,F,1.61
10001962,Persona1962,50,M,1.62
10001963,Persona1963,50,F,1.63
10001964,Persona1964,50,M,1.64
10001965,Persona1965,50,F,1.65
10001966,Persona1966,50,M,1.66
10001967,Persona1967,50,F,1.67
10001968,Persona1968,50,M,1.68
10001969,Persona1969,50,F,1.69
10001970,Persona1970,50,M,1.7
10001971,Persona1971,50,F,1.71
10001972,Persona1972,50,M,1.72
10001973,Persona1973,50,F,1.73
10001974,Persona1974,50,M,1.74
10001975,Persona1975,50,F,1.75
10001976,Persona1976,50,M,1.76
10001977,Persona1977,50,F,1.77
10001978,Persona1978,50,M,1.78
10001979,Persona1979,50,F,1.79
10001980,Persona1980,50,M,1.8
10001981,Persona1981,50,F,1.81
10001982,Persona1982,50,M,1.82
10001983,Persona1983,50,F,1.83
10001984,Persona1984,50,M,1.84
10001985,Persona1985,50,F,1.85
10001986,Persona1986,50,M,1.86
10001987,Persona1987,50,F,1.87
10001988,Persona1988,50,M,1.88
10001989,Persona1989,50,F,1.89
10001990,Persona1990,50,M,1.9
10001991,Persona1991,50,F,1.91
10001992,Persona1992,50,M,1.92
10001993,Persona1993,50,F,1.93
10001994,Persona1994,50,M,1.94
10001995,Persona1995,50,F,1.95
10001996,Persona1996,50,M,1.96
10001997,Persona1997,50,F,1.97
10001998,Persona1998,50,M,1.98
10001999,Persona1999,50,F,1.99
10002000,Persona2000,60,M,1.5
10002001,Persona2001,60,F,1.51
10002002,Persona2002,60,M,1.52
10002003,Persona2003,60,F,1.53
10002004,Persona2004,60,M,1.54
10002005,Persona2005,60,F,1.55
10002006,Persona2006,60,M,1.56
10002007,Persona2007,60,F,1.57
10002008,Persona2008,60,M,1.58
10002009,Persona2009,60,F,1.59
10002010,Persona2010,60,M,1.6
10002011,Persona2011,60,F,1.61
10002012,Persona2012,60,M,1.62
10002013,Persona2013,60,F,1.63
10002014,Persona2014,60,M,1.64
10002015,Persona2015,60,F,1.65
10002016,Persona2016,60,M,1.66
10002017,Persona2017,60,F,1.67
10002018,Persona2018,60,M,1.68
10002019,Persona2019,60,F,1.69
10002020,Persona2020,60,M,1.7
10002021,Persona2021,60,F,1.71
10002022,Persona2022,60,M,1.72
10002023,Persona2023,60,F,1.73
10002024,Persona2024,60,M,1.74
10002025,Persona2025,60,F,1.75
10002026,Persona2026,60,M,1.76
10002027,Persona2027,60,F,1.77
10002028,Persona2028,60,M,1.78
10002029,Persona2029,60,F,1.79
10002030,Persona2030,60,M,1.8
10002031,Persona2031,60,F,1.81
10002032,Persona2032,60,M,1.82
10002033,Persona2033,60,F,1.83
10002034,Persona2034,60,M,1.84
10002035,Persona2035,60,F,1.85
10002036,Persona2036,60,M,1.86
10002037,Persona2037,60,F,1.87
10002038,Persona2038,60,M,1.88
10002039,Persona2039,60,F,1.89
10002040,Persona2040,60,M,1.9
10002041,Persona2041,60,F,1.91
10002042,Persona2042,60,M,1.92
10002043,Persona2043,60,F,1.93
10002044,Persona2044,60,M,1.94
10002045,Persona2045,60,F,1.95
10002046,Persona2046,60,M,1.96
10002047,Persona2047,60,F,1.97
10002048,Persona2048,60,M,1.98
10002049,Persona2049,60,F,1.99
10002050,Persona2050,60,M,1.5
10002051,Persona2051,60,F,1.51
10002052,Persona2052,60,M,1.52
10002053,Persona2053,60,F,1.53
10002054,Persona2054,60,M,1.54
10002055,Persona2055,60,F,1.55
10002056,Persona2056,60,M,1.56
10002057,Persona2057,60,F,1.57
10002058,Persona2058,60,M,1.58
10002059,Persona2059,60,F,1.59
10002060,Persona2060,60,M,1.6
10002061,Persona2061,60,F,1.61
10002062,Persona2062,60,M,1.62
10002063,Persona2063,60,F,1.63
10002064,Persona2064,60,M,1.64
10002065,Persona2065,60,F,1.65
10002066,Persona2066,60,M,1.66
10002067,Persona2067,60,F,1.67
10002068,Persona2068,60,M,1.68
10002069,Persona2069,60,F,1.69
10002070,Persona2070,60,M,1.7
10002071,Persona2071,60,F,1.71
10002072,Persona2072,60,M,1.72
10002073,Persona2073,60,F,1.73
10002074,Persona2074,60,M,1.74
10002075,Persona2075,60,F,1.75
10002076,Persona2076,60,M,1.76
10002077,Persona2077,60,F,1.77
10002078,Persona2078,60,M,1.78
10002079,Persona2079,60,F,1.79
10002080,Persona2080,60,M,1.8
10002081,Persona2081,60,F,1.81
10002082,Persona2082,60,M,1.82
10002083,Persona2083,60,F,1.83
10002084,Persona2084,60,M,1.84
10002085,Persona2085,60,F,1.85
10002086,Persona2086,60,M,1.86
10002087,Persona2087,60,F,1.87
10002088,Persona2088,60,M,1.88
10002089,Persona2089,60,F,1.89
10002090,Persona2090,60,M,1.9
10002091,Persona2091,60,F,1.91
10002092,Persona2092,60,M,1.92
10002093,Persona2093,60,F,1.93
10002094,Persona2094,60,M,1.94
10002095,Persona2095,60,F,1.95
10002096,Persona2096,60,M,1.96
10002097,Persona2097,60,F,1.97
10002098,Persona2098,60,M,1.98
10002099,Persona2099,60,F,1.99
10002100,Persona2100,60,M,1.5
10002101,Persona2101,60,F,1.51
10002102,Persona2102,60,M,1.52
10002103,Persona2103,60,F,1.53
10002104,Persona2104,60,M,1.54
10002105,Persona2105,60,F,1.55
10002106,Persona2106,60,M,1.56
10002107,Persona2107,60,F,1.57
10002108,Persona2108,60,M,1.58
10002109,Persona2109,60,F,1.59
10002110,Persona2110,60,M,1.6
10002111,Persona2111,60,F,1.61
10002112,Persona2112,60,M,1.62
10002113,Persona2113,60,F,1.63
10002114,Persona2114,60,M,1.64
10002115,Persona2115,60,F,1.65
10002116,Persona2116,60,M,1.66
10002117,Persona2117,60,F,1.67
10002118,Persona2118,60,M,1.68
10002119,Persona2119,60,F,1.69
10002120,Persona2120,60,M,1.7
10002121,Persona2121,60,F,1.71
10002122,Persona2122,60,M,1.72
10002123,Persona2123,60,F,1.73
10002124,Persona2124,60,M,1.74
10002125,Persona2125,60,F,1.75
10002126,Persona2126,60,M,1.76
10002127,Persona2127,60,F,1.77
10002128,Persona2128,60,M,1.78
10002129,Persona2129,60,F,1.79
10002130,Persona2130,60,M,1.8
10002131,Persona2131,60,F,1.81
10002132,Persona2132,60,M,1.82
10002133,Persona2133,60,F,1.83
10002134,Persona2134,60,M,1.84
10002135,Persona2135,60,F,1.85
10002136,Persona2136,60,M,1.86
10002137,Persona2137,60,F,1.87
10002138,Persona2138,60,M,1.88
10002139,Persona2139,60,F,1.89
10002140,Persona2140,60,M,1.9
10002141,Persona2141,60,F,1.91
10002142,Persona2142,60,M,1.92
10002143,Persona2143,60,F,1.93
10002144,Persona2144,60,M,1.94
10002145,Persona2145,60,F,1.95
10002146,Persona2146,60,M,1.96
10002147,Persona2147,60,F,1.97
10002148,Persona2148,60,M,1.98
10002149,Persona2149,60,F,1.99
10002150,Persona2150,60,M,1.5
10002151,Persona2151,60,F,1.51
10002152,Persona2152,60,M,1.52
10002153,Persona2153,60,F,1.53
10002154,Persona2154,60,M,1.54
10002155,Persona2155,60,F,1.55
10002156,Persona2156,60,M,1.56
10002157,Persona2157,60,F,1.57
10002158,Persona2158,60,M,1.58
10002159,Persona2159,60,F,1.59
10002160,Persona2160,60,M,1.6
10002161,Persona2161,60,F,1.61
10002162,Persona2162,60,M,1.62
10002163,Persona2163,60,F,1.63
10002164,Persona2164,60,M,1.64
10002165,Persona2165,60,F,1.65
10002166,Persona2166,60,M,1.66
10002167,Persona2167,60,F,1.67
10002168,Persona2168,60,M,1.68
10002169,Persona2169,60,F,1.69
10002170,Persona2170,60,M,1.7
10002171,Persona2171,60,F,1.71
10002172,Persona2172,60,M,1.72
10002173,Persona2173,60,F,1.73
10002174,Persona2174,60,M,1.74
10002175,Persona2175,60,F,1.75
10002176,Persona2176,60,M,1.76
10002177,Persona2177,60,F,1.77
10002178,Persona2178,60,M,1.78
10002179,Persona2179,60,F,1.79
10002180,Persona2180,60,M,1.8
10002181,Persona2181,60,F,1.81
10002182,Persona2182,60,M,1.82
10002183,Persona2183,60,F,1.83
10002184,Persona2184,60,M,1.84
10002185,Persona2185,60,F,1.85
10002186,Persona2186,60,M,1.86
10002187,Persona2187,60,F,1.87
10002188,Persona2188,60,M,1.88
10002189,Persona2189,60,F,1.89
10002190,Persona2190,60,M,1.9
10002191,Persona2191,60,F,1.91
10002192,Persona2192,60,M,1.92
10002193,Persona2193,60,F,1.93
10002194,Persona2194,60,M,1.94
10002195,Persona2195,60,F,1.95
10002196,Persona2196,60,M,1.96
10002197,Persona2197,60,F,1.97
10002198,Persona2198,60,M,1.98
10002199,Persona2199,60,F,1.99
10002200,Persona2200,60,M,1.5
10002201,Persona2201,60,F,1.51
10002202,Persona2202,60,M,1.52
10002203,Persona2203,60,F,1.53
10002204,Persona2204,60,M,1.54
10002205,Persona2205,60,F,1.55
10002206,Persona2206,60,M,1.56
10002207,Persona2207,60,F,1.57
10002208,Persona2208,60,M,1.58
10002209,Persona2209,60,F,1.59
10002210,Persona2210,60,M,1.6
10002211,Persona2211,60,F,1.61
10002212,Persona2212,60,M,1.62
10002213,Persona2213,60,F,1.63
10002214,Persona2214,60,M,1.64
10002215,Persona2215,60,F,1.65
10002216,Persona2216,60,M,1.66
10002217,Persona2217,60,F,1.67
10002218,Persona2218,60,M,1.68
10002219,Persona2219,60,F,1.69
10002220,Persona2220,60,M,1.7
10002221,Persona2221,60,F,1.71
10002222,Persona2222,60,M,1.72
10002223,Persona2223,60,F,1.73
10002224,Persona2224,60,M,1.74
10002225,Persona2225,60,F,1.75
10002226,Persona2226,60,M,1.76
10002227,Persona2227,60,F,1.77
10002228,Persona2228,60,M,1.78
10002229,Persona2229,60,F,1.79
10002230,Persona2230,60,M,1.8
10002231,Persona2231,60,F,1.81
10002232,Persona2232,60,M,1.82
10002233,Persona2233,60,F,1.83
10002234,Persona2234,60,M,1.84
10002235,Persona2235,60,F,1.85
10002236,Persona2236,60,M,1.86
10002237,Persona2237,60,F,1.87
10002238,Persona2238,60,M,1.88
10002239,Persona2239,60,F,1.89
10002240,Persona2240,60,M,1.9
10002241,Persona2241,60,F,1.91
10002242,Persona2242,60,M,1.92
10002243,Persona2243,60,F,1.93
10002244,Persona2244,60,M,1.94
10002245,Persona2245,60,F,1.95
10002246,Persona2246,60,M,1.96
10002247,Persona2247,60,F,1.97
10002248,Persona2248,60,M,1.98
10002249,Persona2249,60,F,1.99
10002250,Persona2250,60,M,1.5
10002251,Persona2251,60,F,1.51
10002252,Persona2252,60,M,1.52
10002253,Persona2253,60,F,1.53
10002254,Persona2254,60,M,1.54
10002255,Persona2255,60,F,1.55
10002256,Persona2256,60,M,1.56
10002257,Persona2257,60,F,1.57
10002258,Persona2258,60,M,1.58
10002259,Persona2259,60,F,1.59
10002260,Persona2260,60,M,1.6
10002261,Persona2261,60,F,1.61
10002262,Persona2262,60,M,1.62
10002263,Persona2263,60,F,1.63
10002264,Persona2264,60,M,1.64
10002265,Persona2265,60,F,1.65
10002266,Persona2266,60,M,1.66
10002267,Persona2267,60,F,1.67
10002268,Persona2268,60,M,1.68
10002269,Persona2269,60,F,1.69
10002270,Persona2270,60,M,1.7
10002271,Persona2271,60,F,1.71
10002272,Persona2272,60,M,1.72
10002273,Persona2273,60,F,1.73
10002274,Persona2274,60,M,1.74
10002275,Persona2275,60,F,1.75
10002276,Persona2276,60,M,1.76
10002277,Persona2277,60,F,1.77
10002278,Persona2278,60,M,1.78
10002279,Persona2279,60,F,1.79
10002280,Persona2280,60,M,1.8
10002281,Persona2281,60,F,1.81
10002282,Persona2282,60,M,1.82
10002283,Persona2283,60,F,1.83
10002284,Persona2284,60,M,1.84
10002285,Persona2285,60,F,1.85
10002286,Persona2286,60,M,1.86
10002287,Persona2287,60,F,1.87
10002288,Persona2288,60,M,1.88
10002289,Persona2289,60,F,1.89
10002290,Persona2290,60,M,1.9
10002291,Persona2291,60,F,1.91
10002292,Persona2292,60,M,1.92
10002293,Persona2293,60,F,1.93
10002294,Persona2294,60,M,1.94
10002295,Persona2295,60,F,1.95
10002296,Persona2296,60,M,1.96
10002297,Persona2297,60,F,1.97
10002298,Persona2298,60,M,1.98
10002299,Persona2299,60,F,1.99
10002300,Persona2300,60,M,1.5
10002301,Persona2301,60,F,1.51
10002302,Persona2302,60,M,1.52
10002303,Persona2303,60,F,1.53
10002304,Persona2304,60,M,1.54
10002305,Persona2305,60,F,1.55
10002306,Persona2306,60,M,1.56
10002307,Persona2307,60,F,1.57
10002308,Persona2308,60,M,1.58
10002309,Persona2309,60,F,1.59
10002310,Persona2310,60,M,1.6
10002311,Persona2311,60,F,1.61
10002312,Persona2312,60,M,1.62
10002313,Persona2313,60,F,1.63
10002314,Persona2314,60,M,1.64
10002315,Persona2315,60,F,1.65
10002316,Persona2316,60,M,1.66
10002317,Persona2317,60,F,1.67
10002318,Persona2318,60,M,1.68
10002319,Persona2319,60,F,1.69
10002320,Persona2320,60,M,1.7
10002321,Persona2321,60,F,1.71
10002322,Persona2322,60,M,1.72
10002323,Persona2323,60,F,1.73
10002324,Persona2324,60,M,1.74
10002325,Persona2325,60,F,1.75
10002326,Persona2326,60,M,1.76
10002327,Persona2327,60,F,1.77
10002328,Persona2328,60,M,1.78
10002329,Persona2329,60,F,1.79
10002330,Persona2330,60,M,1.8
10002331,Persona2331,60,F,1.81
10002332,Persona2332,60,M,1.82
10002333,Persona2333,60,F,1.83
10002334,Persona2334,60,M,1.84
10002335,Persona2335,60,F,1.85
10002336,Persona2336,60,M,1.86
10002337,Persona2337,60,F,1.87
10002338,Persona2338,60,M,1.88
10002339,Persona2339,60,F,1.89
10002340,Persona2340,60,M,1.9
10002341,Persona2341,60,F,1.91
10002342,Persona2342,60,M,1.92
10002343,Persona2343,60,F,1.93
10002344,Persona2344,60,M,1.94
10002345,Persona2345,60,F,1.95
10002346,Persona2346,60,M,1.96
10002347,Persona2347,60,F,1.97
10002348,Persona2348,60,M,1.98
10002349,Persona2349,60,F,1.99
10002350,Persona2350,60,M,1.5
10002351,Persona2351,60,F,1.51
10002352,Persona2352,60,M,1.52
10002353,Persona2353,60,F,1.53
10002354,Persona2354,60,M,1.54
10002355,Persona2355,60,F,1.55
10002356,Persona2356,60,M,1.56
10002357,Persona2357,60,F,1.57
10002358,Persona2358,60,M,1.58
10002359,Persona2359,60,F,1.59
10002360,Persona2360,60,M,1.6
10002361,Persona2361,60,F,1.61
10002362,Persona2362,60,M,1.62
10002363,Persona2363,60,F,1.63
10002364,Persona2364,60,M,1.64
10002365,Persona2365,60,F,1.65
10002366,Persona2366,60,M,1.66
10002367,Persona2367,60,F,1.67
10002368,Persona2368,60,M,1.68
10002369,Persona2369,60,F,1.69
10002370,Persona2370,60,M,1.7
10002371,Persona2371,60,F,1.71
10002372,Persona2372,60,M,1.72
10002373,Persona2373,60,F,1.73
10002374,Persona2374,60,M,1.74
10002375,Persona2375,60,F,1.75
10002376,Persona2376,60,M,1.76
10002377,Persona2377,60,F,1.77
10002378,Persona2378,60,M,1.78
10002379,Persona2379,60,F,1.79
10002380,Persona2380,60,M,1.8
10002381,Persona2381,60,F,1.81
10002382,Persona2382,60,M,1.82
